X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,DailyAcres,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsReimbursable,IsTrespass,IsUnifiedCommand,LocalIncidentIdentifier,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,CreatedBySystem,ModifiedBySystem,IsDispatchComplete,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,Source,GlobalID,IsCpxChild,CpxName,CpxID
-84.1102099999999,35.4596900000001,237815,,DEFAULT,,,,1,1,TNTNC,,,,,,,,,Undetermined,,,,,2022/01/10 20:29:08+00,,,,,,,,,SACC,,,,,,RX - Blue Mountain,,RX,FI,35.45969,-84.11021,,,{4DAE32A6-BD0E-49BC-96F2-81C73D8DAE71},,0,0,0,0,0,,000017,,,,Monroe,TNTNC,47123,FS,TNCNF,,USFS,Federal,,,,,,,SA25B,FS,TNCNF,US-TN,,,,,,2022-TNCNF-000017,No Decision,wildcad,wildcad,0,,,2022/01/10 21:30:35+00,2022/01/10 21:30:35+00,IRWIN,{A7066A72-E9BF-4C88-97D5-A5015E509714},0,,
-84.09696,35.47166,237816,,DEFAULT,,,,1,1,TNTNC,,,,,,,,,Undetermined,,,,,2022/01/10 20:27:20+00,,,,,,,,,SACC,,,,,,RX - Salt Spring,,RX,FI,35.47166,-84.09696,,,{C0F4018A-27A4-4FD1-BD39-E75D50EE9E48},,0,0,0,0,0,,000016,,,,Monroe,TNTNC,47123,FS,TNCNF,,USFS,Federal,,,,,,,SA25B,FS,TNCNF,US-TN,,,,,,2022-TNCNF-000016,No Decision,wildcad,wildcad,0,,,2022/01/10 21:30:39+00,2022/01/10 21:30:39+00,IRWIN,{C1F1C788-D4A8-437A-8776-74299A192A28},0,,
-84.47086,35.0549500000001,237817,,DEFAULT,,,,1,1,TNTNC,,,,,,,,,Undetermined,,,,,2022/01/10 20:49:34+00,,,,,,,,,SACC,,,,,,RX - Rough Creek A,,RX,FI,35.05495,-84.47086,,,{4A5DBA4B-2120-44B3-9EDC-C405A98E2601},,0,0,0,0,0,,000026,,,,Polk,TNTNC,47139,FS,TNCNF,,USFS,Federal,,,,,,,SA25B,FS,TNCNF,US-TN,,,,,,2022-TNCNF-000026,No Decision,wildcad,wildcad,0,,,2022/01/10 21:30:25+00,2022/01/10 21:30:25+00,IRWIN,{B7B88BFC-7AD5-427E-81E5-4A434F70FDF2},0,,
-84.61094,35.14396,237818,,DEFAULT,,,,1,1,TNTNC,,,,,,,,,Undetermined,,,,,2022/01/10 20:45:14+00,,,,,,,,,SACC,,,,,,RX - McCamey Ridge,,RX,FI,35.14396,-84.61094,,,{60DAAD5D-FAC7-45F3-8DAD-5B3AB10811DA},,0,0,0,0,0,,000024,,,,Polk,TNTNC,47139,FS,TNCNF,,USFS,Federal,,,,,,,SA25B,FS,TNCNF,US-TN,,,,,,2022-TNCNF-000024,No Decision,wildcad,wildcad,0,,,2022/01/10 21:30:27+00,2022/01/10 21:30:27+00,IRWIN,{2CAE89B1-8F33-469B-AC84-3CC3C2050898},0,,
-84.60765,35.0785100000001,237819,,DEFAULT,,,,1,1,TNTNC,,,,,,,,,Undetermined,,,,,2022/01/10 20:53:08+00,,,,,,,,,SACC,,,,,,RX - Hasking Creek,,RX,FI,35.07851,-84.60765,,,{09A76CC6-DFDE-4EE4-9E8F-7AE9061D1CCF},,0,0,0,0,0,,000028,,,,Polk,TNTNC,47139,FS,TNCNF,,USFS,Federal,,,,,,,SA25B,FS,TNCNF,US-TN,,,,,,2022-TNCNF-000028,No Decision,wildcad,wildcad,0,,,2022/01/10 21:30:23+00,2022/01/10 21:30:23+00,IRWIN,{3DD60BC8-3F0E-4E81-A7FB-8CD5A9EDE278},0,,
-84.0873099999999,35.3061300000001,237820,,DEFAULT,,,,1,1,TNTNC,,,,,,,,,Undetermined,,,,,2022/01/10 20:42:10+00,,,,,,,,,SACC,,,,,,RX - Whigg Ridge,,RX,FI,35.30613,-84.08731,,,{87F88ACB-B69E-4ED6-BD19-860E78CE0643},,0,0,0,0,0,,000022,,,,Monroe,TNTNC,47123,FS,TNCNF,,USFS,Federal,,,,,,,SA25B,FS,TNCNF,US-TN,,,,,,2022-TNCNF-000022,No Decision,wildcad,wildcad,0,,,2022/01/10 21:30:14+00,2022/01/10 21:30:14+00,IRWIN,{F103E6AB-34C1-438F-A8A9-AE101F75ECD5},0,,
-84.4545199999999,35.01604,237821,,DEFAULT,,,,1,1,TNTNC,,,,,,,,,Undetermined,,,,,2022/01/10 20:51:41+00,,,,,,,,,SACC,,,,,,RX - Stillhouse,,RX,FI,35.01604,-84.45452,,,{C0CD4A1A-1B3F-4262-A3D8-9B3C8AC65C72},,0,0,0,0,0,,000027,,,,Polk,TNTNC,47139,FS,TNCNF,,USFS,Federal,,,,,,,SA25B,FS,TNCNF,US-TN,,,,,,2022-TNCNF-000027,No Decision,wildcad,wildcad,0,,,2022/01/10 21:30:21+00,2022/01/10 21:30:21+00,IRWIN,{A2507535-DE4E-4754-BF24-0AE68C119003},0,,
-84.1040599999999,35.2711100000001,237822,,DEFAULT,,,,1,1,TNTNC,,,,,,,,,Undetermined,,,,,2022/01/10 20:43:45+00,,,,,,,,,SACC,,,,,,RX - Beaver Dam,,RX,FI,35.27111,-84.10406,,,{C90CC0A4-21CE-4CA6-915B-E1D996A5AD80},,0,0,0,0,0,,000023,,,,Monroe,TNTNC,47123,FS,TNCNF,,USFS,Federal,,,,,,,SA25B,FS,TNCNF,US-TN,,,,,,2022-TNCNF-000023,No Decision,wildcad,wildcad,0,,,2022/01/10 21:30:16+00,2022/01/10 21:30:16+00,IRWIN,{E58D2FA6-0124-4896-A7B1-6522531936C6},0,,
-84.1016299999999,35.4112200000001,237823,,DEFAULT,,,,1,1,TNTNC,,,,,,,,,Undetermined,,,,,2022/01/10 20:30:47+00,,,,,,,,,SACC,,,,,,RX - Flats Footes,,RX,FI,35.41122,-84.10163,,,{10A6840A-11FF-4A94-95E4-0E034E5FB16E},,0,0,0,0,0,,000018,,,,Monroe,TNTNC,47123,FS,TNCNF,,USFS,Federal,,,,,,,SA25B,FS,TNCNF,US-TN,,,,,,2022-TNCNF-000018,No Decision,wildcad,wildcad,0,,,2022/01/10 21:30:37+00,2022/01/10 21:30:37+00,IRWIN,{80838D4E-E4D0-4C19-AFD1-13E01CAF50B2},0,,
-84.60218,35.1558600000001,237824,,DEFAULT,,,,1,1,TNTNC,,,,,,,,,Undetermined,,,,,2022/01/10 20:47:44+00,,,,,,,,,SACC,,,,,,RX - Seed Orchard,,RX,FI,35.15586,-84.60218,,,{DEEBBDA9-115C-4C6A-B36C-020BB887E2CD},,0,0,0,0,0,,000025,,,,Polk,TNTNC,47139,FS,TNCNF,,USFS,Federal,,,,,,,SA25B,FS,TNCNF,US-TN,,,,,,2022-TNCNF-000025,No Decision,wildcad,wildcad,0,,,2022/01/10 21:30:19+00,2022/01/10 21:30:19+00,IRWIN,{CA59BB76-F3AE-404D-8D8F-E56948E59F13},0,,
-84.05857,35.44255,237825,,DEFAULT,,,,1,1,TNTNC,,,,,,,,,Undetermined,,,,,2022/01/10 20:24:55+00,,,,,,,,,SACC,,,,,,RX - Cow Camp,,RX,FI,35.44255,-84.05857,,,{C4A270BC-391A-40C4-9240-CDAB4462169C},,0,0,0,0,0,,000015,,,,Monroe,TNTNC,47123,FS,TNCNF,,USFS,Federal,,,,,,,SA25B,FS,TNCNF,US-TN,,,,,,2022-TNCNF-000015,No Decision,wildcad,wildcad,0,,,2022/01/10 21:30:41+00,2022/01/10 21:30:41+00,IRWIN,{F07C5FF8-2D73-467B-AB7F-FC188DB467DC},0,,
-96.21104,35.4130000000001,237826,,CERTIFIED,,2022/01/10 21:20:00+00,2022/01/15 18:00:00+00,0.4,1,ARAOC,,,,2022/01/19 17:11:15+00,,,,,Human,Debris/Open Burning,,PE1R,,2022/01/10 21:00:00+00,,2022/01/16 18:00:00+00,,,,,PA,1522,SACC,,,,,,HAMMOCK,,WF,FI,35.413,-96.21104,0.4,2022/01/10 21:00:00+00,{CD857BF8-0E30-460D-BBF8-DD9EEF7826E6},,0,1,0,0,0,,000055,,,,Okfuskee,ARAOC,40107,BIA,OKOMA,,BIA,Federal,,,,,,,SA17A,BIA,OKOMA,US-OK,Brush,SH9,,,,2022-OKOMA-000055,No Decision,wildcad,INFORM_Inspector,0,,,2022/01/10 21:30:47+00,2022/01/19 17:11:15+00,IRWIN,{BEBEC028-AE90-4A3D-AACD-815BAC8FB490},0,,
-94.50903333,31.7201000000001,237829,,DEFAULT,,2022/01/10 21:43:59+00,2022/01/11 22:25:42+00,0.5,0.5,TXTIC,,,,,Minimal,,,,Human,Utilities,Power Generation/Transmission,,,2022/01/10 20:28:00+00,Type 5 Incident,2022/01/11 22:26:03+00,,,,,,,SACC,,,,,,Nacogdoches 1428,,WF,FI,31.7201,-94.50903333,,,{F9597347-1378-4283-90E1-38F2CCD25229},,0,,,,,0,220154,100,,,Nacogdoches,TXTIC,48347,SFS,TXTXS,,Private,Private,,,,,,,SA12,SFS,TXTXS,US-TX,,,,,,2022-TXTXS-220154,No Decision,wires,wires,0,,,2022/01/10 21:46:08+00,2022/01/11 22:26:53+00,IRWIN,{CDF5A758-2FAC-4AA2-8F53-7A6B0EEF4888},0,,
-96.835,28.7925000000001,237831,,DEFAULT,,2022/01/10 23:29:59+00,2022/01/13 14:21:17+00,20,30,TXTIC,,,,,Moderate,,,,Undetermined,Undetermined,,,,2022/01/10 21:52:29+00,Type 5 Incident,,,,,,,,SACC,,,,,,Wood Hi,,WF,FI,28.7925,-96.835,,,{6FA3DBEE-900F-4D98-98D7-757F0788DF42},,0,,,,,0,220161,100,,,Victoria,TXTIC,48469,SFS,TXTXS,,Private,Private,,,,,,,SA15,SFS,TXTXS,US-TX,,,Brush (2 feet),,,2022-TXTXS-220161,No Decision,wires,wires,0,,,2022/01/10 22:16:09+00,2022/01/13 14:21:31+00,IRWIN,{6D630702-E847-43FC-A2F9-507CD89E8750},0,,
-118.04075,34.00829,237832,,DEFAULT,,,,,0.01,CALACC,,,,,,,,,Undetermined,,,,,2022/01/10 22:30:12+00,,,,,,,,,OSCC,,,,,,SPYGLASS,,WF,FI,33.9969,-118.03601,,,{133E5E20-B006-4FBE-B648-ACE840320BB9},,0,,,,,,012813,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2022-CALAC-012813,No Decision,lacocad,lacocad,0,,,2022/01/10 22:32:49+00,2022/01/10 23:08:48+00,IRWIN,{F3CD980F-2B87-4147-B07B-0C09C5E4E21D},0,,
-116.662749,34.858258,237833,,DEFAULT,,,,,0.1,CABDCC,,,,,,,,,Undetermined,,,,,2022/01/10 21:46:22+00,,,,,,,,,OSCC,,,,,,BLACK BUTTE RD / NEWBERRY RD,,RX,FI,34.858258,-116.662749,,,{AF768BA3-2A81-420D-A6F6-8FFE29AC8ACB},,0,0,0,0,0,,000520,,,,San Bernardino,CASBCC,06071,,,,Private,Private,,,,,,,SC14,CDF,CABDU,US-CA,,,,,,2022-CABDU-000520,No Decision,cfcad,cfcad,0,,,2022/01/10 22:30:37+00,2022/01/10 22:30:37+00,IRWIN,{0D25D77B-1ED5-4F35-BFA4-CDC695F53BD9},0,,
-117.6086,35.5987200000001,237834,,FIREREPORTING,,2022/01/10 22:59:00+00,2022/01/10 22:59:00+00,0.1,0.1,CASBCC,,,,,,,,,Undetermined,,,PE1S,,2022/01/10 22:28:00+00,,2022/01/10 22:59:00+00,,,,,,,OSCC,,,,,,BOWMAN,,WF,FI,35.59872,-117.6086,,,{8C9CFF1B-95B4-42B8-80B4-C1F579204283},,0,1,0,0,0,,000797,,,,San Bernardino,CASBCC,06071,BLM,CACDD,,BLM,Federal,,,,,,,SC15,BLM,CACDD,US-CA,,,,,,2022-CACDD-000797,No Decision,wildcad,wildcad,0,,,2022/01/10 22:57:48+00,2022/01/10 23:07:28+00,IRWIN,{85EE5E36-BBBD-4890-888B-1D1A6FB9AEFA},0,,
-118.10806,33.87652,237835,,DEFAULT,,,,,0.01,CALACC,,,,,,,,,Undetermined,,,,,2022/01/10 23:04:23+00,,,,,,,,,OSCC,,,,,,LAC-012848,,WF,FI,33.87652,-118.10806,,,{9519530A-4429-4FB7-96D9-81D0AA9F5420},,0,,,,,,012848,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2022-CALAC-012848,No Decision,lacocad,lacocad,0,,,2022/01/10 23:13:48+00,2022/01/10 23:13:48+00,IRWIN,{FEFC510E-46D7-487F-804A-D7D05F94AFCF},0,,
-110.4805,33.99762,237838,,CERTIFIED,,2022/02/02 19:30:00+00,2022/02/02 19:30:00+00,0.1,1,AZSDC,,,,2022/02/15 16:14:09+00,,,,,Human,Debris/Open Burning,,PE1T,,2022/01/10 23:09:00+00,,2022/02/02 19:31:00+00,,,,,PA,1522,SWCC,,,,,,Windmill,,WF,FI,33.99762,-110.4805,0.1,2022/01/10 23:44:00+00,{5CB43592-5361-42D4-AF21-7519F6C785E3},,0,1,0,0,0,,000010,,,,Gila,AZSDC,04007,BIA,AZFTA,,BIA,Federal,,,,,,,SW05,BIA,AZFTA,US-AZ,Grass-Shrub,GS2,,,,2022-AZFTA-000010,No Decision,wildcad,INFORM_Inspector,0,,,2022/01/10 23:31:38+00,2022/02/15 16:14:09+00,IRWIN,{841A394E-6800-4147-953E-9FF2A674A6C0},0,,
-120.23698,38.6204090000001,237839,,DEFAULT,,,,,0.1,CACICC,,,,,,,,,Undetermined,,,,,2022/01/10 16:59:33+00,,,,,,,,,ONCC,,,,,,FOSTER RX,,RX,FI,38.620409,-120.23698,,,{6836AE49-470F-4058-B53C-D8CD60F6807D},,0,0,0,0,0,,001060,,,,El Dorado,CACICC,06017,FS,CAENF,,USFS,Federal,,,,,,,NC07,FS,CAENF,US-CA,,,,,,2022-CAENF-001060,No Decision,cfcad,cfcad,0,,,2022/01/10 23:29:20+00,2022/01/10 23:29:20+00,IRWIN,{B1E5E058-2373-4219-8CF9-C1F0506B80EE},0,,
-116.069232,33.5701470000001,237842,,DEFAULT,,,,,0.1,CARRCC,,,,,,,,,Undetermined,,,,,2022/01/10 23:34:29+00,,,,,,,,,OSCC,,,,,,AVE 66  / JOHNSON ST,,WF,FI,33.570147,-116.069232,,,{34604E9F-D300-478A-AADD-742C1CB45D0E},,0,0,0,0,0,,005566,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CDF,CARRU,US-CA,,,,,,2022-CARRU-005566,No Decision,cfcad,cfcad,0,,,2022/01/11 00:08:28+00,2022/01/11 00:08:28+00,IRWIN,{C98BDA6E-C928-4083-A3A4-DCD277F7A9CE},0,,
-118.04394,34.0153300000001,237844,,DEFAULT,,,,,0.01,CALACC,,,,,,,,,Undetermined,,,,,2022/01/11 00:07:27+00,,,,,,,,,OSCC,,,,,,LAC-012926,,WF,FI,34.01533,-118.04394,,,{E16B09DA-C232-4B42-B28D-A35F212B04C6},,0,,,,,,012926,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2022-CALAC-012926,No Decision,lacocad,lacocad,0,,,2022/01/11 00:16:48+00,2022/01/11 00:16:48+00,IRWIN,{EEBD150C-2AFA-44B2-BCD9-9D5DC491B99E},0,,
-118.7612,34.66454,237848,,DEFAULT,,2022/01/06 05:29:59+00,,0.1,0.1,CAANCC,,,,,,,,,Human,Equipment,Motor Vehicle,,,2022/01/06 04:33:04+00,,2022/01/06 05:29:59+00,,,,,,,OSCC,,,,,,SONATA ,,WF,FI,34.66454,-118.7612,,2022/01/06 04:34:00+00,{4E85A1E1-E8F8-4B0C-A628-9377B380640F},1,0,0,0,0,0,,000042,,,,Los Angeles,CAANCC,06037,FS,CAANF,,USFS,Federal,,,,,,,SC09,FS,CAANF,US-CA,Grass-Shrub,GS2,,,,2022-CAANF-000042,No Decision,wildcad,INFORM_Inspector,0,,,2022/01/11 01:06:22+00,2022/02/08 23:24:53+00,IRWIN,{5B8A39A6-2851-4B8D-A919-14804D921ED6},0,,
-118.3162,34.2725600000001,237849,,DEFAULT,,2022/01/05 19:40:00+00,,0.1,0.1,CAANCC,,,,,,,,,Human,Other Human Cause,Fireworks (Consumer or Personal Use),,,2022/01/05 19:31:05+00,,2022/01/05 20:00:00+00,,,,,,,OSCC,,,,,,OROVISTA,,WF,FI,34.27256,-118.3162,,,{FC7A561C-C2F3-447F-B3FF-180F834ED42A},1,0,1,0,0,1,,000040,,,,Los Angeles,CALACC,06037,,,,City,Other,,,,,,,SC09,FS,CAANF,US-CA,Brush,SH2,,,,2022-CAANF-000040,No Decision,wildcad,INFORM_Inspector,0,,,2022/01/11 01:06:29+00,2022/01/31 18:48:05+00,IRWIN,{82B333FA-CE60-4B4F-B4B6-7A8D7D20BFE7},0,,
-117.071501,33.9642880000001,237853,,DEFAULT,,,,,0.1,CARRCC,,,,,,,,,Undetermined,,,,,2022/01/11 01:20:22+00,,,,,,,,,OSCC,,,,,,SAN TIMOTEO CANYON RD /W OAK VALLEY PY,,WF,FI,33.964288,-117.071501,,,{8CB8066B-96E7-46CF-916A-30AC9F11D251},,0,0,0,0,0,,005618,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CDF,CARRU,US-CA,,,,,,2022-CARRU-005618,No Decision,cfcad,cfcad,0,,,2022/01/11 01:35:30+00,2022/01/11 01:35:30+00,IRWIN,{EBFBB961-9243-48DE-891A-65641C5E6B4A},0,,
-116.311283,33.7609330000001,237867,,DEFAULT,,,,,0.1,CARRCC,,,,,,,,,Undetermined,,,,,2022/01/11 10:23:29+00,,,,,,,,,OSCC,,,,,,CLUB,,WF,FI,33.760933,-116.311283,,,{C84F6B01-5CCA-4ECD-8467-CE382C24C13D},,0,0,0,0,0,,005787,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CDF,CARRU,US-CA,,,,,,2022-CARRU-005787,No Decision,cfcad,cfcad,0,,,2022/01/11 10:40:28+00,2022/01/11 10:48:48+00,IRWIN,{5C1181CB-55C7-41E1-8BA3-54D0D4BCBFAB},0,,
-118.03888,34.0061600000001,237871,,DEFAULT,,,,,0.01,CALACC,,,,,,,,,Undetermined,,,,,2022/01/11 13:47:12+00,,,,,,,,,OSCC,,,,,,RUSTIC HILL,,WF,FI,34.00616,-118.03888,,,{F2CEE46A-D9AB-430D-BF07-23313E37A14F},,0,,,,,,013614,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2022-CALAC-013614,No Decision,lacocad,lacocad,0,,,2022/01/11 14:16:49+00,2022/01/11 14:16:49+00,IRWIN,{2632F2ED-F21E-4226-9539-12650CF2BEDC},0,,
-117.1859,34.14887,237876,,FIREREPORTING,,2022/01/11 15:59:59+00,2022/01/11 15:59:59+00,2,1,CASBCC,,,,,,,,,Human,Undetermined,,PE1W,,2022/01/11 09:43:59+00,,2022/01/11 15:59:59+00,,,,,,,OSCC,,,,,,CITY CREEK,,WF,FI,34.13594,-117.1906,,,{D85CEB9D-5016-491A-8F19-62BFCD9FE1C9},,0,0,0,0,1,,000823,,,,San Bernardino,CASBCC,06071,,,,Private,Private,,,,,,,SC08,FS,CABDF,US-CA,,,,,,2022-CABDF-000823,No Decision,wildcad,wildcad,0,,,2022/01/11 14:42:42+00,2022/02/20 16:52:36+00,IRWIN,{01B4EA03-97DC-4BD4-B385-6BB93E49F41D},0,,
-94.34813,34.8728400000001,237877,,DEFAULT,,,,76,1,ARAOC,,,,,,,,,Undetermined,,,,,2022/01/11 14:43:20+00,,,,,,,,,SACC,,,,,,PCS Campbell Hollow Regens 1,,RX,FI,34.87284,-94.34813,200,,{99EF44D7-6409-432D-ADFB-C37B63245549},,0,0,0,0,0,,000057,,,,Scott,ARAOC,05127,FS,AROUF,,USFS,Federal,,,,,,,SA17B,FS,AROUF,US-AR,,,,,,2022-AROUF-000057,No Decision,wildcad,wildcad,0,,,2022/01/11 14:44:13+00,2022/01/11 23:44:42+00,IRWIN,{EE46D6BE-F02B-40D4-A8EA-D7A0BD90A648},0,,
-92.60848,31.013,237895,,DEFAULT,,,,4039,1,LALIC,,,,,,,,,Undetermined,,,,,2022/01/06 18:00:00+00,,,,,,,,,SACC,,,,,,C255/257/258/260,,RX,FI,31.013,-92.60848,,,{4DD1A985-FE1D-4C51-A0C5-1FA6D3D10DFB},,0,0,0,0,0,,000010,,,,Rapides,LALIC,22079,FS,LAKIF,,USFS,Federal,,,,,,,SA19,FS,LAKIF,US-LA,,,,,,2022-LAKIF-000010,No Decision,wildcad,wildcad,0,,,2022/01/11 15:42:30+00,2022/01/11 15:42:31+00,IRWIN,{BE4FE415-C5BD-45E9-BB42-ACFFA8196DDC},0,,
-92.53201,31.16439,237896,,DEFAULT,,,,1,1,LALIC,,,,,,,,,Undetermined,,,,,2022/01/11 15:31:48+00,,,,,,,,,SACC,,,,,,Castor Plunge Tornado Cleanup C-36,,RX,FI,31.16439,-92.53201,10,,{AEC91206-4112-4D8F-A509-0BEF3167E499},,0,0,0,0,0,,000018,,,,Rapides,LALIC,22079,FS,LAKIF,,USFS,Federal,,,,,,,SA19,FS,LAKIF,US-LA,,,,,,2022-LAKIF-000018,No Decision,wildcad,wildcad,0,,,2022/01/11 15:41:09+00,2022/01/11 15:41:09+00,IRWIN,{0EE611AE-C0D6-4167-AB98-A6846D569C7F},0,,
-93.1213,31.4856800000001,237897,,DEFAULT,,,,1417,1,LALIC,,,,,,,,,Undetermined,,,,,2022/01/06 15:59:59+00,,,,,,,,,SACC,,,,,,C11,,RX,FI,31.48568,-93.1213,,,{D27E3DD7-CBE8-4CF3-8489-01CD715F7812},,0,0,0,0,0,,000011,,,,Natchitoches,LALIC,22069,FS,LAKIF,,USFS,Federal,,,,,,,SA19,FS,LAKIF,US-LA,,,,,,2022-LAKIF-000011,No Decision,wildcad,wildcad,0,,,2022/01/11 15:41:25+00,2022/01/11 15:41:25+00,IRWIN,{805AA08A-715A-452A-A7E7-417C543EF774},0,,
-118.21854,34.64552,237902,,DEFAULT,,,,,0.01,CALACC,,,,,,,,,Undetermined,,,,,2022/01/11 15:57:42+00,,,,,,,,,OSCC,,,,,,LAC-013691,,WF,FI,34.64552,-118.21854,,,{FE45E516-76A1-40A1-A305-5A8675218E05},,0,,,,,,013691,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2022-CALAC-013691,No Decision,lacocad,lacocad,0,,,2022/01/11 16:02:50+00,2022/01/11 16:02:50+00,IRWIN,{B2A51C0B-A5AD-4B66-8EFD-83643A72024C},0,,
-115.4794444,48.2797222,237904,,DEFAULT,,,,,,MTKDC,,,,,,,,,,,,,,2022/01/03 18:00:00+00,,,,,,,,,NRCC,,,,,,2022 KNF RX Burning,,RX,FI,,,,,{5B5B6FFF-F3CC-4FE9-9765-C014B9D30161},,0,,,,,,000002,,,,Lincoln,MTKDC,30053,,,,Private,Private,,,,,,,NR02,FS,MTKNF,US-MT,,,,,,2022-MTKNF-000002,No Decision,IROC,IROC,0,,,2022/01/11 16:07:57+00,2022/01/11 16:07:57+00,IRWIN,{EF0A651A-49C6-46C6-831C-C8CB766E5FFC},0,,
-115.7927,33.6598700000001,237906,,CERTIFIED,,,,0.1,0.1,CASBCC,,,,2022/01/19 00:26:30+00,,,,,Human,Equipment,Motor Vehicle,PE1X,,2022/01/11 11:24:00+00,,2022/01/11 16:17:00+00,,,,,,,OSCC,,,,,,INTERSTATE  ,,WF,FI,33.6601,-115.7856,,2022/01/11 13:05:00+00,{D7257152-D15C-401C-A967-5CB4CB29FCD6},,0,0,0,0,0,,000824,,,,Riverside,CASBCC,06065,BLM,CACDD,,BLM,Federal,,,,,,,SC14,BLM,CACDD,US-CA,Grass,GR1,,,,2022-CACDD-000824,No Decision,wildcad,INFORM_Inspector,0,,,2022/01/11 16:16:02+00,2022/01/19 00:26:39+00,IRWIN,{2C511866-EDBA-41BF-8AE2-D5EFB3E3D70D},0,,
-116.235555,33.839616,237913,,DEFAULT,,,,,0.1,CARRCC,,,,,,,,,Undetermined,,,,,2022/01/11 15:50:55+00,,,,,,,,,OSCC,,,,,,PUSHAWALLA RD / DILLON RD,,WF,FI,33.839616,-116.235555,,,{158F188C-9D7D-4354-BF82-19A89293DC0A},,0,0,0,0,0,,005858,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CDF,CARRU,US-CA,,,,,,2022-CARRU-005858,No Decision,cfcad,cfcad,0,,,2022/01/11 16:21:58+00,2022/01/11 16:21:58+00,IRWIN,{512BECB3-ED81-4F79-97E8-385575293FC9},0,,
-84.47372,35.28871,237921,,DEFAULT,,,,1,1,TNTNC,,,,,,,,,Undetermined,,,,,2022/01/11 17:18:08+00,,,,,,,,,SACC,,,,,,RX - Hogback Ridge Road,,RX,FI,35.28871,-84.47372,,,{F5576794-B653-40F9-954B-F1682F836331},,0,0,0,0,0,,000042,,,,Monroe,TNTNC,47123,FS,TNCNF,,USFS,Federal,,,,,,,SA25B,FS,TNCNF,US-TN,,,,,,2022-TNCNF-000042,No Decision,wildcad,wildcad,0,,,2022/01/11 17:21:12+00,2022/01/31 14:41:23+00,IRWIN,{977C0D2C-A14A-49BF-820C-8EADC49D25DA},0,,
-84.46422,35.13969,237922,,DEFAULT,,,,1,1,TNTNC,,,,,,,,,Undetermined,,,,,2022/01/11 15:54:31+00,,,,,,,,,SACC,,,,,,RX - Piney Flats,,RX,FI,35.13969,-84.46422,,,{5C4AD6CB-4B0C-4B7F-9967-ED2B49047F63},,0,0,0,0,0,,000033,,,,Polk,TNTNC,47139,FS,TNCNF,,USFS,Federal,,,,,,,SA25B,FS,TNCNF,US-TN,,,,,,2022-TNCNF-000033,No Decision,wildcad,wildcad,0,,,2022/01/11 17:21:36+00,2022/01/11 17:21:36+00,IRWIN,{2DF9079B-2F06-4879-B22A-57D6A18FE262},0,,
